Sensor,DateTime,Value,Max,Min,Unit
third,28/12/2020 07:46,0.031875,,,g
third,28/12/2020 07:48,0.0334375,,,g
third,28/12/2020 07:49,0.0296875,,,g
third,28/12/2020 07:50,0.031875,,,g
third,28/12/2020 07:52,0.0315625,,,g
third,28/12/2020 07:53,0.029375,,,g
third,28/12/2020 07:57,0.0321875,,,g
third,28/12/2020 07:59,0.0325,,,g
third,28/12/2020 08:00,0.02875,,,g
third,28/12/2020 08:01,0.028125,,,g
third,28/12/2020 08:02,0.029375,,,g
third,28/12/2020 08:03,0.0334375,,,g
third,28/12/2020 08:04,0.03125,,,g
third,28/12/2020 08:06,0.035,,,g
third,28/12/2020 08:07,0.0296875,,,g
third,28/12/2020 08:09,0.0321875,,,g
third,28/12/2020 08:13,0.029375,,,g
third,28/12/2020 08:14,0.0321875,,,g
third,28/12/2020 08:15,0.026875,,,g
third,28/12/2020 08:18,0.0309375,,,g
third,28/12/2020 08:20,0.0303125,,,g
third,28/12/2020 08:21,0.0284375,,,g
third,28/12/2020 08:23,0.0278125,,,g
third,28/12/2020 08:24,0.0346875,,,g
third,28/12/2020 08:25,0.025,,,g
third,28/12/2020 08:26,0.02625,,,g
third,28/12/2020 08:27,0.0265625,,,g
third,28/12/2020 08:36,0.030625,,,g
third,28/12/2020 08:38,0.033125,,,g
third,28/12/2020 08:39,0.0278125,,,g
third,28/12/2020 08:40,0.033125,,,g
third,28/12/2020 08:41,0.035,,,g
third,28/12/2020 08:44,0.0325,,,g
third,28/12/2020 08:45,0.03,,,g
third,28/12/2020 08:46,0.033125,,,g
third,28/12/2020 08:47,0.031875,,,g
third,28/12/2020 08:48,0.03,,,g
third,28/12/2020 08:49,0.0265625,,,g
third,28/12/2020 08:52,0.0296875,,,g
third,28/12/2020 08:53,0.0278125,,,g
third,28/12/2020 08:55,0.0275,,,g
third,28/12/2020 08:57,0.02875,,,g
third,28/12/2020 08:58,0.035,,,g
third,28/12/2020 09:02,0.029375,,,g
third,28/12/2020 09:06,0.0284375,,,g
third,28/12/2020 09:08,0.028125,,,g
third,28/12/2020 09:09,0.0340625,,,g
third,28/12/2020 09:12,0.030625,,,g
third,28/12/2020 09:13,0.0315625,,,g
third,28/12/2020 09:15,0.0265625,,,g
third,28/12/2020 09:17,0.0253125,,,g
third,28/12/2020 09:18,0.0259375,,,g
third,28/12/2020 09:23,0.0284375,,,g
third,28/12/2020 09:24,0.0296875,,,g
third,28/12/2020 09:25,0.0340625,,,g
third,28/12/2020 09:27,0.0328125,,,g
third,28/12/2020 09:28,0.0328125,,,g
third,28/12/2020 09:30,0.0325,,,g
third,28/12/2020 09:31,0.025,,,g
third,28/12/2020 09:32,0.0334375,,,g
third,28/12/2020 09:35,0.035625,,,g
third,28/12/2020 09:36,0.02875,,,g
third,28/12/2020 09:38,0.0334375,,,g
third,28/12/2020 09:43,0.03,,,g
third,28/12/2020 09:45,0.030625,,,g
third,28/12/2020 09:47,0.026875,,,g
third,28/12/2020 09:48,0.02875,,,g
third,28/12/2020 09:49,0.0359375,,,g
third,28/12/2020 09:55,0.035,,,g
third,28/12/2020 09:56,0.03875,,,g
third,28/12/2020 09:57,0.034375,,,g
third,28/12/2020 10:02,0.9184375,,,g
third,28/12/2020 10:04,0.873125,,,g
third,28/12/2020 10:05,0.8878125,,,g
third,28/12/2020 10:14,0.8090625,,,g
third,28/12/2020 10:16,0.033125,,,g
third,28/12/2020 10:17,0.7809375,,,g
third,28/12/2020 10:18,0.77875,,,g
third,28/12/2020 10:23,0.0578125,,,g
third,28/12/2020 10:25,0.80625,,,g
third,28/12/2020 10:27,0.038125,,,g
third,28/12/2020 10:30,0.7928125,,,g
third,28/12/2020 10:32,0.0390625,,,g
third,28/12/2020 10:33,0.775,,,g
third,28/12/2020 10:35,0.82375,,,g
third,28/12/2020 10:36,0.04,,,g
third,28/12/2020 10:41,0.7634375,,,g
third,28/12/2020 10:45,0.8,,,g
third,28/12/2020 10:47,0.796875,,,g
third,28/12/2020 10:49,0.0421875,,,g
third,28/12/2020 10:51,0.865,,,g
third,28/12/2020 10:52,0.8703125,,,g
third,28/12/2020 10:56,0.875625,,,g
third,28/12/2020 10:59,0.83875,,,g
third,28/12/2020 11:00,0.831875,,,g
third,28/12/2020 11:01,0.8071875,,,g
third,28/12/2020 11:02,0.839375,,,g
third,28/12/2020 11:06,0.8725,,,g
third,28/12/2020 11:09,0.8890625,,,g
third,28/12/2020 11:10,0.913125,,,g
third,28/12/2020 11:11,0.8178125,,,g
third,28/12/2020 11:12,0.825625,,,g
third,28/12/2020 11:14,0.0665625,,,g
third,28/12/2020 11:15,0.05,,,g
third,28/12/2020 11:16,0.8165625,,,g
third,28/12/2020 11:19,0.0503125,,,g
third,28/12/2020 11:23,0.7490625,,,g
third,28/12/2020 11:24,0.0709375,,,g
third,28/12/2020 11:26,0.7990625,,,g
third,28/12/2020 11:27,0.77375,,,g
third,28/12/2020 11:28,0.78375,,,g
third,28/12/2020 11:34,0.886875,,,g
third,28/12/2020 11:35,0.8784375,,,g
third,28/12/2020 11:36,0.925625,,,g
third,28/12/2020 11:39,0.89,,,g
third,28/12/2020 11:41,0.8646875,,,g
third,28/12/2020 11:42,0.89375,,,g
third,28/12/2020 11:48,0.9221875,,,g
third,28/12/2020 11:49,0.044375,,,g
third,28/12/2020 11:51,0.77375,,,g
third,28/12/2020 11:54,0.841875,,,g
third,28/12/2020 11:58,0.8578125,,,g
third,28/12/2020 12:00,0.8659375,,,g
third,28/12/2020 12:02,0.919375,,,g
third,28/12/2020 12:04,0.8578125,,,g
third,28/12/2020 12:05,0.86,,,g
third,28/12/2020 12:06,0.88,,,g
third,28/12/2020 12:08,0.8128125,,,g
third,28/12/2020 12:10,0.805625,,,g
third,28/12/2020 12:11,0.8509375,,,g
third,28/12/2020 12:12,0.819375,,,g
third,28/12/2020 12:13,0.8534375,,,g
third,28/12/2020 12:14,0.869375,,,g
third,28/12/2020 12:15,0.8359375,,,g
third,28/12/2020 12:16,0.821875,,,g
third,28/12/2020 12:19,0.838125,,,g
third,28/12/2020 12:20,0.0465625,,,g
third,28/12/2020 12:26,0.8275,,,g
third,28/12/2020 12:33,0.8371875,,,g
third,28/12/2020 12:34,0.8046875,,,g
third,28/12/2020 12:43,0.810625,,,g
third,28/12/2020 12:45,0.83375,,,g
third,28/12/2020 12:46,0.78,,,g
third,28/12/2020 12:53,0.8134375,,,g
third,28/12/2020 12:56,0.8103125,,,g
third,28/12/2020 13:02,0.8565625,,,g
third,28/12/2020 13:06,0.816875,,,g
third,28/12/2020 13:08,0.8278125,,,g
third,28/12/2020 13:10,0.81,,,g
third,28/12/2020 13:18,0.81,,,g
third,28/12/2020 13:22,0.83,,,g
third,28/12/2020 13:23,0.82875,,,g
third,28/12/2020 13:25,0.82375,,,g
third,28/12/2020 13:34,1.0028125,,,g
third,28/12/2020 13:35,0.9546875,,,g
third,28/12/2020 13:37,0.9825,,,g
third,28/12/2020 13:38,0.9653125,,,g
third,28/12/2020 13:39,0.96125,,,g
third,28/12/2020 13:40,0.95,,,g
third,28/12/2020 13:41,0.975,,,g
third,28/12/2020 13:42,0.936875,,,g
third,28/12/2020 13:43,0.9375,,,g
third,28/12/2020 13:44,0.9765625,,,g
third,28/12/2020 13:46,0.8059375,,,g
third,28/12/2020 13:50,0.8265625,,,g
third,28/12/2020 13:51,0.801875,,,g
third,28/12/2020 13:52,0.831875,,,g
third,28/12/2020 13:54,0.8365625,,,g
third,28/12/2020 13:57,0.7953125,,,g
third,28/12/2020 13:59,0.744375,,,g
third,28/12/2020 14:00,0.78625,,,g
third,28/12/2020 14:06,0.7828125,,,g
third,28/12/2020 14:07,0.8328125,,,g
third,28/12/2020 14:08,0.82875,,,g
third,28/12/2020 14:09,0.829375,,,g
third,28/12/2020 14:10,0.8084375,,,g
third,28/12/2020 14:11,0.8165625,,,g
third,28/12/2020 14:12,0.8046875,,,g
third,28/12/2020 14:13,0.7971875,,,g
third,28/12/2020 14:14,0.8034375,,,g
third,28/12/2020 14:15,0.8075,,,g
third,28/12/2020 14:18,0.8178125,,,g
third,28/12/2020 14:20,0.825,,,g
third,28/12/2020 14:21,0.8021875,,,g
third,28/12/2020 14:22,0.783125,,,g
third,28/12/2020 14:31,0.7846875,,,g
third,28/12/2020 14:32,0.7878125,,,g
third,28/12/2020 14:37,0.8028125,,,g
third,28/12/2020 14:38,0.7821875,,,g
third,28/12/2020 14:40,0.7634375,,,g
third,28/12/2020 14:42,0.7609375,,,g
third,28/12/2020 14:43,0.7734375,,,g
third,28/12/2020 14:44,0.805,,,g
third,28/12/2020 14:45,0.800625,,,g
third,28/12/2020 14:46,0.82875,,,g
third,28/12/2020 14:48,0.824375,,,g
third,28/12/2020 14:49,0.79125,,,g
third,28/12/2020 14:53,0.8246875,,,g
third,28/12/2020 14:56,0.8221875,,,g
third,28/12/2020 14:57,0.8028125,,,g
third,28/12/2020 15:05,0.8934375,,,g
third,28/12/2020 15:07,0.87875,,,g
third,28/12/2020 15:12,0.746875,,,g
third,28/12/2020 15:13,0.7625,,,g
third,28/12/2020 15:14,0.7609375,,,g
third,28/12/2020 15:16,0.74625,,,g
third,28/12/2020 15:17,0.755,,,g
third,28/12/2020 15:17,0.75375,,,g
third,28/12/2020 15:18,0.7759375,,,g
third,28/12/2020 15:19,0.79,,,g
third,28/12/2020 15:24,0.793125,,,g
third,28/12/2020 15:25,0.765625,,,g
third,28/12/2020 15:26,0.778125,,,g
third,28/12/2020 15:34,0.7640625,,,g
third,28/12/2020 15:35,0.763125,,,g
third,28/12/2020 15:39,0.7990625,,,g
third,28/12/2020 15:42,0.769375,,,g
third,28/12/2020 15:43,0.765,,,g
third,28/12/2020 15:48,0.7803125,,,g
third,28/12/2020 15:51,0.833125,,,g
third,28/12/2020 15:52,0.805625,,,g
third,28/12/2020 15:57,0.89375,,,g
third,28/12/2020 15:59,0.905625,,,g
third,28/12/2020 16:00,0.8690625,,,g
third,28/12/2020 16:03,0.9015625,,,g
third,28/12/2020 16:04,0.866875,,,g
third,28/12/2020 16:06,0.7653125,,,g
third,28/12/2020 16:07,0.74625,,,g
third,28/12/2020 16:11,0.7521875,,,g
third,28/12/2020 16:12,0.745625,,,g
third,28/12/2020 16:13,0.7421875,,,g
third,28/12/2020 16:14,0.7475,,,g
third,28/12/2020 16:16,0.4734375,,,g
third,28/12/2020 16:17,0.775625,,,g
third,28/12/2020 16:22,0.794375,,,g
third,28/12/2020 16:24,0.76,,,g
third,28/12/2020 16:27,0.8075,,,g
third,28/12/2020 16:29,0.8,,,g
third,28/12/2020 16:30,0.806875,,,g
third,28/12/2020 16:32,0.7821875,,,g
third,28/12/2020 16:34,0.7771875,,,g
third,28/12/2020 16:41,0.9959375,,,g
third,28/12/2020 16:42,0.9425,,,g
third,28/12/2020 16:46,0.9959375,,,g
third,28/12/2020 16:47,0.9171875,,,g
third,28/12/2020 16:48,0.9409375,,,g
third,28/12/2020 16:49,0.91625,,,g
third,28/12/2020 16:50,0.9496875,,,g
third,28/12/2020 16:52,1.011875,,,g
third,28/12/2020 16:53,0.99375,,,g
third,28/12/2020 16:54,1.018125,,,g
third,28/12/2020 16:55,0.9884375,,,g
third,28/12/2020 16:56,0.5390625,,,g
third,28/12/2020 16:58,0.905,,,g
third,28/12/2020 17:00,0.7809375,,,g
third,28/12/2020 17:01,0.7753125,,,g
third,28/12/2020 17:03,0.821875,,,g
third,28/12/2020 17:04,0.8165625,,,g
third,28/12/2020 17:05,0.7828125,,,g
third,28/12/2020 17:07,0.7140625,,,g
third,28/12/2020 17:08,0.725625,,,g
third,28/12/2020 17:10,0.7246875,,,g
third,28/12/2020 17:11,0.7378125,,,g
third,28/12/2020 17:12,0.70875,,,g
third,28/12/2020 17:14,0.7275,,,g
third,28/12/2020 17:17,0.7321875,,,g
third,28/12/2020 17:18,0.71875,,,g
third,28/12/2020 17:21,0.7290625,,,g
third,28/12/2020 17:23,0.69375,,,g
third,28/12/2020 17:25,0.7290625,,,g
third,28/12/2020 17:26,0.5134375,,,g
third,28/12/2020 17:27,0.7865625,,,g
third,28/12/2020 17:28,0.7184375,,,g
third,28/12/2020 17:29,0.72125,,,g
third,28/12/2020 17:30,0.7321875,,,g
third,28/12/2020 17:31,0.73625,,,g
third,28/12/2020 17:32,0.733125,,,g
third,28/12/2020 17:33,0.7134375,,,g
third,28/12/2020 17:34,0.7490625,,,g
third,28/12/2020 17:35,0.7403125,,,g
third,28/12/2020 17:36,0.730625,,,g
third,28/12/2020 17:37,0.741875,,,g
third,28/12/2020 17:38,0.731875,,,g
third,28/12/2020 17:41,0.736875,,,g
third,28/12/2020 17:42,0.5878125,,,g
third,28/12/2020 17:43,0.76125,,,g
third,28/12/2020 17:44,0.7384375,,,g
third,28/12/2020 17:46,0.71125,,,g
third,28/12/2020 17:47,0.7246875,,,g
third,28/12/2020 17:51,0.714375,,,g
third,28/12/2020 17:57,0.735,,,g
third,28/12/2020 18:00,0.553125,,,g
third,28/12/2020 18:02,0.8475,,,g
third,28/12/2020 18:03,0.7775,,,g
third,28/12/2020 18:04,0.759375,,,g
third,28/12/2020 18:06,0.7740625,,,g
third,28/12/2020 18:10,0.73625,,,g
third,28/12/2020 18:11,0.74,,,g
third,28/12/2020 18:22,0.733125,,,g
third,28/12/2020 18:24,0.708125,,,g
third,28/12/2020 18:25,0.7121875,,,g
third,28/12/2020 18:28,0.8134375,,,g
third,28/12/2020 18:29,0.7971875,,,g
third,28/12/2020 18:32,1.018125,,,g
third,28/12/2020 18:35,1.0809375,,,g
third,28/12/2020 18:38,0.9565625,,,g
third,28/12/2020 18:39,0.9334375,,,g
third,28/12/2020 18:40,0.956875,,,g
third,28/12/2020 18:41,0.9040625,,,g
third,28/12/2020 18:42,0.88125,,,g
third,28/12/2020 18:43,0.88125,,,g
third,28/12/2020 18:47,0.725625,,,g
third,28/12/2020 18:51,0.765,,,g
third,28/12/2020 18:52,0.748125,,,g
third,28/12/2020 18:53,0.7703125,,,g
third,28/12/2020 18:54,0.7565625,,,g
third,28/12/2020 18:55,0.7475,,,g
third,28/12/2020 18:56,0.7490625,,,g
third,28/12/2020 18:57,0.7396875,,,g
third,28/12/2020 18:58,0.748125,,,g
third,28/12/2020 18:59,0.61625,,,g
third,28/12/2020 19:00,0.775,,,g
third,28/12/2020 19:06,0.7553125,,,g
third,28/12/2020 19:09,0.7671875,,,g
third,28/12/2020 19:10,0.7640625,,,g
third,28/12/2020 19:11,0.495,,,g
third,28/12/2020 19:12,0.768125,,,g
third,28/12/2020 19:15,0.78125,,,g
third,28/12/2020 19:17,0.78,,,g
third,28/12/2020 19:23,0.7675,,,g
third,28/12/2020 19:24,0.7503125,,,g
third,28/12/2020 19:25,0.764375,,,g
third,28/12/2020 19:28,0.79125,,,g
third,28/12/2020 19:29,0.8171875,,,g
third,28/12/2020 19:30,0.8234375,,,g
third,28/12/2020 19:31,0.8378125,,,g
third,28/12/2020 19:32,0.709375,,,g
third,28/12/2020 19:33,0.776875,,,g
third,28/12/2020 19:34,1.07,,,g
third,28/12/2020 19:35,0.994375,,,g
third,28/12/2020 19:38,0.99,,,g
third,28/12/2020 19:44,0.50375,,,g
third,28/12/2020 19:46,0.9090625,,,g
third,28/12/2020 19:47,0.914375,,,g
third,28/12/2020 19:48,0.9221875,,,g
third,28/12/2020 19:49,0.8525,,,g
third,28/12/2020 19:55,0.769375,,,g
third,28/12/2020 19:56,0.7515625,,,g
third,28/12/2020 19:57,0.765625,,,g
third,28/12/2020 19:58,0.7875,,,g
third,28/12/2020 19:59,0.77625,,,g
third,28/12/2020 20:02,0.7578125,,,g
third,28/12/2020 20:04,0.73625,,,g
third,28/12/2020 20:05,0.7390625,,,g
third,28/12/2020 20:06,0.7396875,,,g
third,28/12/2020 20:07,0.72625,,,g
third,28/12/2020 20:09,0.76375,,,g
third,28/12/2020 20:11,0.7884375,,,g
third,28/12/2020 20:12,0.7940625,,,g
third,28/12/2020 20:13,0.80125,,,g
third,28/12/2020 20:14,0.8221875,,,g
third,28/12/2020 20:16,0.7784375,,,g
third,28/12/2020 20:17,0.5315625,,,g
third,28/12/2020 20:18,0.62875,,,g
third,28/12/2020 20:20,0.7784375,,,g
third,28/12/2020 20:23,0.7571875,,,g
third,28/12/2020 20:24,0.74125,,,g
third,28/12/2020 20:25,0.753125,,,g
third,28/12/2020 20:26,0.7675,,,g
third,28/12/2020 20:28,0.75,,,g
third,28/12/2020 20:30,0.7659375,,,g
third,28/12/2020 20:32,0.7921875,,,g
third,28/12/2020 20:33,0.80625,,,g
third,28/12/2020 20:35,0.835625,,,g
third,28/12/2020 20:37,0.7853125,,,g
third,28/12/2020 20:38,0.7828125,,,g
third,28/12/2020 20:44,0.6309375,,,g
third,28/12/2020 20:47,0.735,,,g
third,28/12/2020 20:48,0.771875,,,g
third,28/12/2020 20:51,0.8115625,,,g
third,28/12/2020 20:53,0.7684375,,,g
third,28/12/2020 20:54,0.7575,,,g
third,28/12/2020 20:55,0.74625,,,g
third,28/12/2020 20:56,0.7659375,,,g
third,28/12/2020 20:58,0.7575,,,g
third,28/12/2020 20:59,0.7596875,,,g
third,28/12/2020 21:00,0.7403125,,,g
third,28/12/2020 21:01,0.7765625,,,g
third,28/12/2020 21:02,0.7753125,,,g
third,28/12/2020 21:03,0.779375,,,g
third,28/12/2020 21:04,0.773125,,,g
third,28/12/2020 21:05,0.773125,,,g
third,28/12/2020 21:06,0.7346875,,,g
third,28/12/2020 21:08,0.7684375,,,g
third,28/12/2020 21:09,0.76125,,,g
third,28/12/2020 21:10,0.7396875,,,g
third,28/12/2020 21:11,0.7746875,,,g
third,28/12/2020 21:14,0.7884375,,,g
third,28/12/2020 21:15,0.773125,,,g
third,28/12/2020 21:16,0.7696875,,,g
third,28/12/2020 21:19,0.7778125,,,g
third,28/12/2020 21:20,0.768125,,,g
third,28/12/2020 21:21,0.796875,,,g
third,28/12/2020 21:25,0.746875,,,g
third,28/12/2020 21:27,0.7403125,,,g
third,28/12/2020 21:28,0.7434375,,,g
third,28/12/2020 21:29,0.770625,,,g
third,28/12/2020 21:30,0.755625,,,g
third,28/12/2020 21:31,0.7859375,,,g
third,28/12/2020 21:32,0.766875,,,g
third,28/12/2020 21:33,0.776875,,,g
third,28/12/2020 21:36,0.7775,,,g
third,28/12/2020 21:37,0.76125,,,g
third,28/12/2020 21:38,0.77125,,,g
third,28/12/2020 21:41,0.7753125,,,g
third,28/12/2020 21:44,0.81,,,g
third,28/12/2020 21:46,0.8103125,,,g
third,28/12/2020 21:48,0.8090625,,,g
third,28/12/2020 21:49,0.8009375,,,g
third,28/12/2020 21:50,0.793125,,,g
third,28/12/2020 21:52,0.805625,,,g
third,28/12/2020 21:53,0.8003125,,,g
third,28/12/2020 21:54,0.781875,,,g
third,28/12/2020 21:55,0.7725,,,g
third,28/12/2020 21:56,0.766875,,,g
third,28/12/2020 21:57,0.77625,,,g
third,28/12/2020 21:58,0.78375,,,g
third,28/12/2020 22:00,0.78125,,,g
third,28/12/2020 22:01,0.796875,,,g
third,28/12/2020 22:03,0.753125,,,g
third,28/12/2020 22:04,0.7428125,,,g
third,28/12/2020 22:05,0.7359375,,,g
third,28/12/2020 22:06,0.7575,,,g
third,28/12/2020 22:07,0.52875,,,g
third,28/12/2020 22:08,0.7375,,,g
third,28/12/2020 22:11,0.7546875,,,g
third,28/12/2020 22:12,0.7534375,,,g
third,28/12/2020 22:13,0.7490625,,,g
third,28/12/2020 22:14,0.735625,,,g
third,28/12/2020 22:15,0.7584375,,,g
third,28/12/2020 22:16,0.4909375,,,g
third,28/12/2020 22:17,0.7725,,,g
third,28/12/2020 22:19,0.7575,,,g
third,28/12/2020 22:20,0.75375,,,g
third,28/12/2020 22:21,0.74125,,,g
third,28/12/2020 22:22,0.7296875,,,g
third,28/12/2020 22:23,0.6721875,,,g
third,28/12/2020 22:24,0.589375,,,g
third,28/12/2020 22:26,0.7234375,,,g
third,28/12/2020 22:27,0.71875,,,g
third,28/12/2020 22:28,0.72375,,,g
third,28/12/2020 22:29,0.7353125,,,g
third,28/12/2020 22:31,0.7771875,,,g
third,28/12/2020 22:32,0.796875,,,g
third,28/12/2020 22:33,0.775,,,g
third,28/12/2020 22:36,0.7778125,,,g
third,28/12/2020 22:37,0.7975,,,g
third,28/12/2020 22:38,0.8009375,,,g
third,28/12/2020 22:40,0.779375,,,g
third,28/12/2020 22:43,0.4903125,,,g
third,28/12/2020 22:44,0.845625,,,g
third,28/12/2020 22:46,0.8278125,,,g
third,28/12/2020 22:50,0.825625,,,g
third,28/12/2020 22:52,0.4784375,,,g
third,28/12/2020 22:53,0.7684375,,,g
third,28/12/2020 22:55,0.7653125,,,g
third,28/12/2020 22:57,0.7503125,,,g
third,28/12/2020 23:01,0.7396875,,,g
third,28/12/2020 23:03,0.7746875,,,g
third,28/12/2020 23:03,0.6421875,,,g
third,28/12/2020 23:06,0.7671875,,,g
third,28/12/2020 23:07,0.7665625,,,g
third,28/12/2020 23:09,0.7771875,,,g
third,28/12/2020 23:10,0.7803125,,,g
third,28/12/2020 23:11,0.7559375,,,g
third,28/12/2020 23:14,0.7484375,,,g
third,28/12/2020 23:15,0.7721875,,,g
third,28/12/2020 23:18,0.7540625,,,g
third,28/12/2020 23:19,0.7784375,,,g
third,28/12/2020 23:20,0.7725,,,g
third,28/12/2020 23:21,0.7721875,,,g
third,28/12/2020 23:22,0.774375,,,g
third,28/12/2020 23:24,0.7909375,,,g
third,28/12/2020 23:25,0.7803125,,,g
third,28/12/2020 23:27,0.7646875,,,g
third,28/12/2020 23:30,0.7796875,,,g
third,28/12/2020 23:31,0.7684375,,,g
third,28/12/2020 23:33,0.765625,,,g
third,28/12/2020 23:35,0.7603125,,,g
third,28/12/2020 23:36,0.7653125,,,g
third,28/12/2020 23:37,0.78875,,,g
third,28/12/2020 23:38,0.7815625,,,g
third,28/12/2020 23:40,0.775625,,,g
third,28/12/2020 23:42,0.7778125,,,g
third,28/12/2020 23:43,0.735625,,,g
third,28/12/2020 23:44,0.776875,,,g
third,28/12/2020 23:45,0.7834375,,,g
third,28/12/2020 23:46,0.76625,,,g
third,28/12/2020 23:49,0.7946875,,,g
third,28/12/2020 23:50,0.750625,,,g
third,28/12/2020 23:56,0.6203125,,,g
third,28/12/2020 23:57,0.5,,,g
third,28/12/2020 23:58,0.7509375,,,g
third,28/12/2020 23:59,0.70625,,,g
third,29/12/2020 00:01,0.773125,,,g
third,29/12/2020 00:02,0.745625,,,g
third,29/12/2020 00:03,0.7475,,,g
third,29/12/2020 00:04,0.7315625,,,g
third,29/12/2020 00:06,0.764375,,,g
third,29/12/2020 00:07,0.4953125,,,g
third,29/12/2020 00:09,0.7628125,,,g
third,29/12/2020 00:10,0.7509375,,,g
third,29/12/2020 00:11,0.741875,,,g
third,29/12/2020 00:12,0.75,,,g
third,29/12/2020 00:13,0.7653125,,,g
third,29/12/2020 00:14,0.614375,,,g
third,29/12/2020 00:16,0.736875,,,g
third,29/12/2020 00:18,0.76625,,,g
third,29/12/2020 00:20,0.748125,,,g
third,29/12/2020 00:22,0.473125,,,g
third,29/12/2020 00:23,0.783125,,,g
third,29/12/2020 00:25,0.77375,,,g
third,29/12/2020 00:26,0.7378125,,,g
third,29/12/2020 00:27,0.7371875,,,g
third,29/12/2020 00:28,0.7615625,,,g
third,29/12/2020 00:29,0.4909375,,,g
third,29/12/2020 00:30,0.8403125,,,g
third,29/12/2020 00:31,0.805625,,,g
third,29/12/2020 00:32,0.778125,,,g
third,29/12/2020 00:33,0.7946875,,,g
third,29/12/2020 00:35,0.8409375,,,g
third,29/12/2020 00:36,0.798125,,,g
third,29/12/2020 00:37,0.633125,,,g
third,29/12/2020 00:38,0.8215625,,,g
third,29/12/2020 00:40,0.7871875,,,g
third,29/12/2020 00:43,0.76875,,,g
third,29/12/2020 00:44,0.75875,,,g
third,29/12/2020 00:45,0.770625,,,g
third,29/12/2020 00:46,0.5309375,,,g
third,29/12/2020 00:48,0.778125,,,g
third,29/12/2020 00:49,0.75625,,,g
third,29/12/2020 00:52,0.77375,,,g
third,29/12/2020 00:54,0.7790625,,,g
third,29/12/2020 00:55,0.7825,,,g
third,29/12/2020 00:56,0.5446875,,,g
third,29/12/2020 00:59,0.7803125,,,g
third,29/12/2020 01:00,0.759375,,,g
third,29/12/2020 01:01,0.769375,,,g
third,29/12/2020 01:02,0.748125,,,g
third,29/12/2020 01:03,0.603125,,,g
third,29/12/2020 01:05,0.7671875,,,g
third,29/12/2020 01:06,0.75,,,g
third,29/12/2020 01:07,0.760625,,,g
third,29/12/2020 01:08,0.7546875,,,g
third,29/12/2020 01:09,0.765,,,g
third,29/12/2020 01:10,0.5521875,,,g
third,29/12/2020 01:13,0.765625,,,g
third,29/12/2020 01:16,0.7525,,,g
third,29/12/2020 01:17,0.7534375,,,g
third,29/12/2020 01:18,0.628125,,,g
third,29/12/2020 01:19,0.5046875,,,g
third,29/12/2020 01:20,0.779375,,,g
third,29/12/2020 01:21,0.7396875,,,g
third,29/12/2020 01:22,0.7584375,,,g
third,29/12/2020 01:23,0.748125,,,g
third,29/12/2020 01:24,0.7546875,,,g
third,29/12/2020 01:26,0.75375,,,g
third,29/12/2020 01:27,0.5059375,,,g
third,29/12/2020 01:29,0.760625,,,g
third,29/12/2020 01:30,0.7640625,,,g
third,29/12/2020 01:33,0.7525,,,g
third,29/12/2020 01:34,0.76625,,,g
third,29/12/2020 01:36,0.7415625,,,g
third,29/12/2020 01:37,0.765,,,g
third,29/12/2020 01:39,0.6246875,,,g
third,29/12/2020 01:46,0.8159375,,,g
third,29/12/2020 01:47,0.50875,,,g
third,29/12/2020 01:48,0.8278125,,,g
third,29/12/2020 01:49,0.8109375,,,g
third,29/12/2020 01:54,0.5796875,,,g
third,29/12/2020 01:55,0.7796875,,,g
third,29/12/2020 01:58,0.7596875,,,g
third,29/12/2020 01:59,0.7528125,,,g
third,29/12/2020 02:00,0.7709375,,,g
third,29/12/2020 02:01,0.805625,,,g
third,29/12/2020 02:02,0.8303125,,,g
third,29/12/2020 02:03,0.6584375,,,g
third,29/12/2020 02:04,0.8709375,,,g
third,29/12/2020 02:06,0.8190625,,,g
third,29/12/2020 02:06,0.785625,,,g
third,29/12/2020 02:08,0.778125,,,g
third,29/12/2020 02:12,0.6525,,,g
third,29/12/2020 02:13,0.791875,,,g
third,29/12/2020 02:14,0.751875,,,g
third,29/12/2020 02:15,0.7425,,,g
third,29/12/2020 02:17,0.7671875,,,g
third,29/12/2020 02:19,0.75375,,,g
third,29/12/2020 02:22,0.8203125,,,g
third,29/12/2020 02:24,0.8246875,,,g
third,29/12/2020 02:26,0.790625,,,g
third,29/12/2020 02:30,0.779375,,,g
third,29/12/2020 02:31,0.7803125,,,g
third,29/12/2020 02:34,0.518125,,,g
third,29/12/2020 02:35,0.5715625,,,g
third,29/12/2020 02:36,0.7703125,,,g
third,29/12/2020 02:37,0.7540625,,,g
third,29/12/2020 02:38,0.738125,,,g
third,29/12/2020 02:39,0.7596875,,,g
third,29/12/2020 02:42,0.82,,,g
third,29/12/2020 02:43,0.781875,,,g
third,29/12/2020 02:45,0.644375,,,g
third,29/12/2020 02:46,0.8296875,,,g
third,29/12/2020 02:47,0.8028125,,,g
third,29/12/2020 02:49,0.7925,,,g
third,29/12/2020 02:50,0.7696875,,,g
third,29/12/2020 02:52,0.566875,,,g
third,29/12/2020 02:53,0.8059375,,,g
third,29/12/2020 02:58,0.8246875,,,g
third,29/12/2020 03:02,0.7875,,,g
third,29/12/2020 03:03,0.8571875,,,g
third,29/12/2020 03:04,0.8240625,,,g
third,29/12/2020 03:05,0.823125,,,g
third,29/12/2020 03:07,0.803125,,,g
